symbol,review_status,requirement_status,documentation_status,layer,feature_group,checked,rationale,source_url,notes
CONFIG_FB_OMAP2_PANEL_TPO_TD028TTEC1,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_OMAP2_PANEL_TPO_TD043MTEA1,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_OMAP4_DSS_HDMI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_OMAP5_DSS_HDMI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_OMAP_DMA_TUNE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_OMAP_LCDC_EXTERNAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_OMAP_LCDC_HWA742,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_OMAP_LCD_MIPID,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_OMAP_MANUAL_UPDATE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_OPENCORES,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_P9100,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PLATINUM,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PM2,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PM2_FIFO_DISCONNECT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PM3,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PMAGB_B,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PMAG_AA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PMAG_BA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PRE_INIT_FB,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PROVIDE_GET_FB_UNMAPPED_AREA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PS3,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PS3_DEFAULT_SIZE_M,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PVR2,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PXA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PXA168,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PXA_OVERLAY,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PXA_PARAMETERS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_PXA_SMARTPANEL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_Q40,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_RADEON,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_RADEON_BACKLIGHT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_RADEON_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_RADEON_I2C,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_RIVA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_RIVA_BACKLIGHT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_RIVA_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_RIVA_I2C,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_S1D13XXX,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_S3,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_S3C,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_S3C_DEBUG_REGWRITE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_S3_DDC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SA1100,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SAVAGE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SAVAGE_ACCEL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SAVAGE_I2C,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SBUS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SBUS_HELPERS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SH7760,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SH_MOBILE_LCDC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SIMPLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SIS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SIS_300,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SIS_315,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SM501,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SM712,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SM750,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SMSCUFX,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SSD1307,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_STI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SVGALIB,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SYSMEM_FOPS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SYSMEM_HELPERS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SYSMEM_HELPERS_DEFERRED,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SYS_COPYAREA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SYS_FILLRECT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SYS_IMAGEBLIT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_SYS_REV_PIXELS_IN_BYTE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TCX,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_AGM1264K_FL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_BD663474,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_HX8340BN,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_HX8347D,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_HX8353D,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_HX8357D,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_ILI9163,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_ILI9320,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_ILI9325,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_ILI9340,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_ILI9341,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_ILI9481,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_ILI9486,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_PCD8544,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_RA8875,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_S6D02A1,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_S6D1121,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_SEPS525,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_SH1106,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_SSD1289,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_SSD1305,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_SSD1306,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_SSD1331,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_SSD1351,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_ST7735R,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_ST7789V,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_TINYLCD,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_TLS8204,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_UC1611,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_UC1701,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TFT_UPD161704,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TGA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TILEBLITTING,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_TRIDENT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_UDL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_UVESA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_VALKYRIE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_VESA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_VGA16,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_VIA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_VIA_DIRECT_PROCFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_VIA_X_COMPATIBILITY,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_VIRTUAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_VOODOO1,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_VT8500,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_VT8623,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_WM8505,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_WMT_GE_ROPS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_XILINX,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_XVR1000,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_XVR2500,TODO,UNRESOLVED,,,,0,,,
CONFIG_FB_XVR500,TODO,UNRESOLVED,,,,0,,,
CONFIG_FCOE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FCOE_FNIC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FDDI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FDMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FEALNX,TODO,UNRESOLVED,,,,0,,,
CONFIG_FEC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FEC_MPC52xx,TODO,UNRESOLVED,,,,0,,,
CONFIG_FEC_MPC52xx_MDIO,TODO,UNRESOLVED,,,,0,,,
CONFIG_FFS_KUNIT_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FHANDLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FHCI_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIB_RULES,TODO,UNRESOLVED,,,,0,,,
CONFIG_FILE_LOCKING,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIND_BIT_BENCHMARK,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIND_BIT_BENCHMARK_RUST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIND_NORMAL_PAGE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FINEIBT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FINEIBT_BHI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIPS_SIGNATURE_SELFTEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIPS_SIGNATURE_SELFTEST_ECDSA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIPS_SIGNATURE_SELFTEST_RSA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIREWIRE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIREWIRE_KUNIT_DEVICE_ATTRIBUTE_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIREWIRE_KUNIT_OHCI_SERDES_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIREWIRE_KUNIT_PACKET_SERDES_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIREWIRE_KUNIT_SELF_ID_SEQUENCE_HELPER_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIREWIRE_KUNIT_UAPI_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIREWIRE_NET,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIREWIRE_NOSY,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIREWIRE_OHCI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIREWIRE_SBP2,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIRMWARE_EDID,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIRMWARE_MEMMAP,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIRMWARE_TABLE,REVIEWED,TRANSITIVE,DOCUMENTED_PLATFORM,HYPERV,hyperv-platform-enumeration,1,Kconfig-enabled ACPI/platform closure in K-HOSTCHAN-001; not independently requested or claimed required.,https://github.com/microsoft/WSL2-Linux-Kernel/blob/14794180686c2fb6307fbe359c359bec765249f3/drivers/acpi/Kconfig,
CONFIG_FIXED_PHY,TODO,UNRESOLVED,,,,0,,,
CONFIG_FIX_EARLYCON_MEM,TODO,UNRESOLVED,,,,0,,,
CONFIG_FLATMEM,TODO,UNRESOLVED,,,,0,,,
CONFIG_FLATMEM_MANUAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FM10K,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_10x18,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_6x10,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_6x11,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_6x8,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_7x14,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_8x16,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_8x8,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_ACORN_8x8,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_AUTOSELECT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_MINI_4x6,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_PEARL_8x8,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_SUN12x22,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_SUN8x16,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_SUPPORT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FONT_TER16x32,TODO,UNRESOLVED,,,,0,,,
CONFIG_FORCEDETH,TODO,UNRESOLVED,,,,0,,,
CONFIG_FORCE_DYNAMIC_FTRACE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FORCE_NEED_SRCU_NMI_SAFE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FORCE_NR_CPUS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FORCE_PCI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FORCE_TASKS_RCU,TODO,UNRESOLVED,,,,0,,,
CONFIG_FORCE_TASKS_RUDE_RCU,TODO,UNRESOLVED,,,,0,,,
CONFIG_FORCE_TASKS_TRACE_RCU,TODO,UNRESOLVED,,,,0,,,
CONFIG_FORTIFY_KUNIT_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FORTIFY_SOURCE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_BRIDGE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_DFL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_DFL_AFU,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_DFL_EMIF,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_DFL_FME,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_DFL_FME_BRIDGE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_DFL_FME_MGR,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_DFL_FME_REGION,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_DFL_NIOS_INTEL_PAC_N3000,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_DFL_PCI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_KUNIT_TESTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_M10_BMC_SEC_UPDATE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_ALTERA_CVP,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_ALTERA_PS_SPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_ICE40_SPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_LATTICE_SYSCONFIG,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_LATTICE_SYSCONFIG_SPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_MACHXO2_SPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_MICROCHIP_SPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_SOCFPGA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_SOCFPGA_A10,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_STRATIX10_SOC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_TS73XX,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_VERSAL_FPGA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_XILINX_CORE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_XILINX_SELECTMAP,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_XILINX_SPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_ZYNQMP_FPGA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_MGR_ZYNQ_FPGA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPGA_REGION,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPROBE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPROBE_EVENTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FPROBE_SANITY_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FRAMEBUFFER_CONSOLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FRAMEBUFFER_CONSOLE_DEFERRED_TAKEOVER,TODO,UNRESOLVED,,,,0,,,
CONFIG_FRAMEBUFFER_CONSOLE_DETECT_PRIMARY,TODO,UNRESOLVED,,,,0,,,
CONFIG_FRAMEBUFFER_CONSOLE_LEGACY_ACCELERATION,TODO,UNRESOLVED,,,,0,,,
CONFIG_FRAMEBUFFER_CONSOLE_ROTATION,TODO,UNRESOLVED,,,,0,,,
CONFIG_FRAMER,TODO,UNRESOLVED,,,,0,,,
CONFIG_FRAMER_PEF2256,TODO,UNRESOLVED,,,,0,,,
CONFIG_FRAME_POINTER,TODO,UNRESOLVED,,,,0,,,
CONFIG_FRAME_WARN,TODO,UNRESOLVED,,,,0,,,
CONFIG_FREEZER,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSCACHE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSCACHE_STATS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSI,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSI_MASTER_ASPEED,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSI_MASTER_AST_CF,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSI_MASTER_GPIO,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSI_MASTER_HUB,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSI_MASTER_I2CR,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSI_NEW_DEV_NODE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSI_OCC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSI_SBEFIFO,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSI_SCOM,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_BMAN_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_BMAN_TEST_API,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_CORENET_CF,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_DMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_DPAA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_DPAA2_ETH,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_DPAA2_ETH_DCB,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_DPAA2_PTP_CLOCK,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_DPAA2_QDMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_DPAA2_SWITCH,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_DPAA_CHECKING,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_DPAA_ETH,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_EDMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_ENETC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_ENETC_CORE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_ENETC_IERB,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_ENETC_MDIO,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_ENETC_PTP_CLOCK,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_ENETC_QOS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_ENETC_VF,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_ERRATUM_A008585,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_FMAN,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_FTM_TIMER,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_GUTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_HV_MANAGER,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_IFC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_IMX8_DDR_PMU,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_IMX9_DDR_PMU,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_MC_BUS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_MC_DPIO,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_MC_UAPI_SUPPORT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_MX25_ADC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_PAMU,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_PQ_MDIO,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_QDMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_QMAN_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_QMAN_TEST_API,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_QMAN_TEST_STASH,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_QMC_HDLC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_RAID,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_RCPM,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_UCC_HDLC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_USB2_OTG,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSL_XGMAC_MDIO,TODO,UNRESOLVED,,,,0,,,
CONFIG_FSNOTIFY,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_DAX,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_DAX_PMD,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_ENCRYPTION,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_ENCRYPTION_ALGS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_ENCRYPTION_INLINE_CRYPT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_ENET,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_ENET_HAS_FCC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_ENET_HAS_FEC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_ENET_HAS_SCC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_ENET_MDIO_FCC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_ENET_MDIO_FEC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_ENET_MPC5121_FEC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_IOMAP,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_MBCACHE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_POSIX_ACL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_STACK,REVIEWED,TRANSITIVE,DOCUMENTED_PLATFORM,WSL_CONTROL,system-distro-overlay,1,Selected by OVERLAY_FS in the stock-discovery candidate; not independently requested and not retained for Minimal Viable WSL.,https://github.com/microsoft/WSL2-Linux-Kernel/blob/14794180686c2fb6307fbe359c359bec765249f3/fs/overlayfs/Kconfig,
CONFIG_FS_VERITY,TODO,UNRESOLVED,,,,0,,,
CONFIG_FS_VERITY_BUILTIN_SIGNATURES,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTGMAC100,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTMAC100,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTM_QUADDEC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_MCOUNT_USE_CC,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_MCOUNT_USE_OBJTOOL,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_MCOUNT_USE_PATCHABLE_FUNCTION_ENTRY,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_MCOUNT_USE_RECORDMCOUNT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_RECORD_RECURSION,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_RECORD_RECURSION_SIZE,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_SELFTEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_SORT_STARTUP_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_STARTUP_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_SYSCALLS,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTRACE_VALIDATE_RCU_IS_WATCHING,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTTMR010_TIMER,TODO,UNRESOLVED,,,,0,,,
CONFIG_FTWDT010_WATCHDOG,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUEL_GAUGE_MM8013,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUEL_GAUGE_SC27XX,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUEL_GAUGE_STC3117,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUJITSU_ES,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUJITSU_LAPTOP,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUJITSU_TABLET,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUJITSU_UNCORE_PMU,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUNCTION_ALIGNMENT,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUNCTION_ALIGNMENT_16B,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUNCTION_ALIGNMENT_32B,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUNCTION_ALIGNMENT_4B,TODO,UNRESOLVED,,,,0,,,
CONFIG_FUNCTION_ALIGNMENT_64B,TODO,UNRESOLVED,,,,0,,,
